2025-10-21 19:20:37.394 | PID:183 | TID123549303142208| 🌍 Fetching listings for Orlando, Florida
2025-10-21 20:07:02.279 | PID:208 | TID139223009142592| 🌍 Fetching listings for Manchester, New Hampshire
2025-10-21 20:07:04.004 | PID:208 | TID139223009142592| Response code: 200
2025-10-21 20:07:04.007 | PID:208 | TID139223009142592| ✅ Manchester, New Hampshire: 10 listings retrieved
2025-10-21 20:07:05.008 | PID:208 | TID139223009142592| 🌍 Fetching listings for Nashua, New Hampshire
2025-10-21 20:07:05.482 | PID:208 | TID139223009142592| Response code: 429
2025-10-21 20:07:05.487 | PID:208 | TID139223009142592| 🌍 Fetching listings for Concord, New Hampshire
2025-10-21 20:07:06.803 | PID:208 | TID139223009142592| Response code: 200
2025-10-21 20:07:06.805 | PID:208 | TID139223009142592| ✅ Concord, New Hampshire: 10 listings retrieved
2025-10-21 20:07:07.806 | PID:208 | TID139223009142592| 🌍 Fetching listings for Portsmouth, New Hampshire
2025-10-21 20:07:09.212 | PID:208 | TID139223009142592| Response code: 200
2025-10-21 20:07:09.216 | PID:208 | TID139223009142592| ✅ Portsmouth, New Hampshire: 10 listings retrieved
2025-10-21 20:07:10.218 | PID:208 | TID139223009142592| 🌍 Fetching listings for Dover, New Hampshire
2025-10-21 20:07:11.473 | PID:208 | TID139223009142592| Response code: 200
2025-10-21 20:07:11.475 | PID:208 | TID139223009142592| ✅ Dover, New Hampshire: 10 listings retrieved
2025-10-21 20:07:12.476 | PID:208 | TID139223009142592| 🌍 Fetching listings for Keene, New Hampshire
2025-10-21 20:07:13.202 | PID:208 | TID139223009142592| Response code: 429
2025-10-21 20:07:13.205 | PID:208 | TID139223009142592| 🌍 Fetching listings for Hanover, New Hampshire
2025-10-21 20:07:14.778 | PID:208 | TID139223009142592| Response code: 200
2025-10-21 20:07:14.781 | PID:208 | TID139223009142592| ✅ Hanover, New Hampshire: 10 listings retrieved
2025-10-21 20:07:15.782 | PID:208 | TID139223009142592| 🌍 Fetching listings for Lebanon, New Hampshire
2025-10-21 20:07:16.184 | PID:208 | TID139223009142592| Response code: 429
2025-10-21 20:07:16.186 | PID:208 | TID139223009142592| 🌍 Fetching listings for Exeter, New Hampshire
2025-10-21 20:07:17.421 | PID:208 | TID139223009142592| Response code: 200
2025-10-21 20:07:17.425 | PID:208 | TID139223009142592| ✅ Exeter, New Hampshire: 10 listings retrieved
2025-10-21 20:07:18.428 | PID:208 | TID139223009142592| 🌍 Fetching listings for Claremont, New Hampshire
2025-10-21 20:07:18.869 | PID:208 | TID139223009142592| Response code: 429
2025-10-21 20:07:18.871 | PID:208 | TID139223009142592| 🌍 Fetching listings for Milwaukee, Wisconsin
2025-10-21 20:07:19.231 | PID:208 | TID139223009142592| Response code: 429
2025-10-21 20:07:19.234 | PID:208 | TID139223009142592| 🌍 Fetching listings for Madison, Wisconsin
2025-10-21 20:07:20.612 | PID:208 | TID139223009142592| Response code: 200
2025-10-21 20:07:20.613 | PID:208 | TID139223009142592| ✅ Madison, Wisconsin: 10 listings retrieved
2025-10-21 20:07:21.615 | PID:208 | TID139223009142592| 🌍 Fetching listings for Green Bay, Wisconsin
2025-10-21 20:07:22.885 | PID:208 | TID139223009142592| Response code: 200
2025-10-21 20:07:22.887 | PID:208 | TID139223009142592| ✅ Green Bay, Wisconsin: 10 listings retrieved
2025-10-21 20:07:23.888 | PID:208 | TID139223009142592| 🌍 Fetching listings for Kenosha, Wisconsin
2025-10-21 20:07:25.147 | PID:208 | TID139223009142592| Response code: 200
2025-10-21 20:07:25.156 | PID:208 | TID139223009142592| ✅ Kenosha, Wisconsin: 10 listings retrieved
2025-10-21 20:07:26.158 | PID:208 | TID139223009142592| 🌍 Fetching listings for Racine, Wisconsin
2025-10-21 20:07:27.630 | PID:208 | TID139223009142592| Response code: 200
2025-10-21 20:07:27.637 | PID:208 | TID139223009142592| ✅ Racine, Wisconsin: 10 listings retrieved
2025-10-21 20:07:28.640 | PID:208 | TID139223009142592| 🌍 Fetching listings for Appleton, Wisconsin
2025-10-21 20:07:29.123 | PID:208 | TID139223009142592| Response code: 429
2025-10-21 20:07:29.125 | PID:208 | TID139223009142592| 🌍 Fetching listings for Eau Claire, Wisconsin
2025-10-21 20:07:30.385 | PID:208 | TID139223009142592| Response code: 200
2025-10-21 20:07:30.388 | PID:208 | TID139223009142592| ✅ Eau Claire, Wisconsin: 10 listings retrieved
2025-10-21 20:07:31.390 | PID:208 | TID139223009142592| 🌍 Fetching listings for Janesville, Wisconsin
2025-10-21 20:07:32.670 | PID:208 | TID139223009142592| Response code: 200
2025-10-21 20:07:32.673 | PID:208 | TID139223009142592| ✅ Janesville, Wisconsin: 10 listings retrieved
2025-10-21 20:07:33.675 | PID:208 | TID139223009142592| 🌍 Fetching listings for La Crosse, Wisconsin
2025-10-21 20:07:34.948 | PID:208 | TID139223009142592| Response code: 200
2025-10-21 20:07:34.961 | PID:208 | TID139223009142592| ✅ La Crosse, Wisconsin: 10 listings retrieved
2025-10-21 20:07:35.963 | PID:208 | TID139223009142592| 🌍 Fetching listings for Oshkosh, Wisconsin
2025-10-21 20:07:37.230 | PID:208 | TID139223009142592| Response code: 200
2025-10-21 20:07:37.235 | PID:208 | TID139223009142592| ✅ Oshkosh, Wisconsin: 10 listings retrieved
